person_id,person_name,first_seen_ward,source_url
db5e17fb3c0d46a2,Ali Syed Jamshed,Tyseley and Hay Mills Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
a5a35ec20ff9a86b,Ali Tahir,Nechells Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
87bdc834130099cb,Ali Wajad,Acocks Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
13a624e0c17f7d91,"Allsop, Stephen Richard",Perry Common Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
44e183309726be95,Andrews Mark David,Shard End Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
4eb1cb09e7eb1585,Armstrong Olly,Northfield Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
af7f13b0dd9a6923,Assheton Janet,Heartlands Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
7a21854756e71e6c,Atwal Gurdial Singh,Handsworth Wood Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
f7be5491f25dc8fc,"Auton, Ben",Sutton Walmley and Minworth Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
d08ebf5893ad03d9,Axford Susan,South Yardley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
69742611131a7fec,Azim Mohammed,Sparkbrook and Balsall Heath East Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
4dfd250770731f8f,Aziz Abdul,Aston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
761ddcccf898c5d4,Baber Baz,Yardley West and Stechford Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
6711b70b9f075c6c,Baker Amanda Caroline,Acocks Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
5c1bfec3734ba0b6,Ball Robert,Rubery and Rednal Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
8e4ba3e35e608b8d,"Banting, Philip Andrew",Stirchley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
bf5db5206a393933,"Barber, Christopher Francis",Shard End Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
3a48081de295bc2e,"Barley, Roger",Sutton Four Oaks Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
b37e9dd005007858,Barrie David Stuart,Sutton Walmley and Minworth Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
4cb24530d066b829,Beauchamp Bob,Perry Common Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
8dd86ab2bbdb8264,Beck Peter Charles,Allens Cross Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
9657547e2df4d589,Bedser Steve,Allens Cross Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
29352f76dfc9f071,Bellavia Gino,North Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
fe57d2cee50421a9,Bennett Margaret Sandra,Aston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
a4e7c825d35ada1b,Bentley John,Pype Hayes Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
ee5ec4d691b17863,Billah Rezaul,Birchfield Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
960dd3b2f6d35bfa,Bolton James,Quinton Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
8f2be1480966da78,Booth Kate,Quinton Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
3209833fcef538ee,Bore Albert,Ladywood Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
388955b15a506fc6,Bowles Barry,Highters Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
65067f78a2be3d2e,Brew Randal Anthony Maddock,Northfield Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
828f3ec20973105d,"Bridle, Marje",Glebe Farm and Tile Cross Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
6a2243f5421d570f,Brindley Ian,Sutton Mere Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
5a8dcb8bc7afc7ed,Brittain Ben Ashley,Druids Heath and Monyhull Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
874bd90b9aef0aea,Brookes-Bland,Alum Rock Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
2ab41682745b0b2f,Burgess Chris,Brandwood and Kings Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
825cf1a1ad9dac74,Cairns Janet,Sutton Vesey Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
fb01e9eb18b4e219,Calcutt Jake,Bournbrook and Selly Park Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
4d1697a9e2cc939c,Caldecott Edwin Luke Charles,Yardley East Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
ecaa036d5a220c40,Cartwright Andrew,Frankley Great Park Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
7c90b8902e044071,Challenor Zoe,Sutton Wylde Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
9e800954d0211a8e,Chamberlain Daniel Murray,Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
b3b5998f3aa8c7a6,Chandler Georgina,Quinton Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
209d84193bed00e3,Chatfield Tristan John Freeston,Weoley and Selly Oak Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
64708fe777e3e8cf,Choudhry Zaker Ullah,South Yardley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
5fd65531d753ffb3,"Choudhry, Tanveer",Sparkhill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
65e0fbf328afac45,Choudhury Jahid Ahmed,Aston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
c8eafd1f8d32747b,Choudhury Janatul Thamanna,Soho and Jewellery Quarter Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
691e65d87820ea9c,Chumber Ravi,Handsworth Wood Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
5b1117729220b432,Clancy Debbie,Longbridge and West Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
dcaf3e88c96d6be8,Clancy John Michael,Quinton Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
e7e8f304a95fff9b,Clawley Alan,Bordesley Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
65a962b554fdad8e,Clawley Hazel Marjorie,Small Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
a7e4b01ed45173c0,Clayton Paul,Glebe Farm and Tile Cross Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
5ccfbe8e025e9069,Clements Liz,Bournville Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
a562d3f77ab2c8bc,Clinton Lynda,Castle Vale Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
ee251508b5c08ef3,Coffey Janet May,Perry Barr Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
3b285f18ec903223,Coffey Tom,Oscott Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
0bc0b5b6b8b2b070,Collins Bob,Sheldon Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
70028b3208a462d6,Collins Rebecca,Erdington Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
8d25586a2959be41,Conn Simon Elliot,Garretts Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
922ea744268dabb3,"Cooke, David",Sutton Walmley and Minworth Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
189084bebee3a0d8,Cornish Maureen,Sutton Four Oaks Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
1e32f51ede468a15,Corrigan Carmel,Longbridge and West Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
e7b795712fac9260,Cotterill Stewart James,Sutton Reddicap Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
0be2b4efe91b0242,"Cotterill, Timothy James",Sutton Reddicap Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
e58baedc3ea586ca,"Cotton, John",Glebe Farm and Tile Cross Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
2c74a5a82f376800,Courage Gareth,Hall Green North Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
3d5e017c2d6fc411,Cox Emily Rohaise,Druids Heath and Monyhull Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
e664620a1d1689ba,Cox Patrick,Brandwood and Kings Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
914b9d4e175349b9,Coxall Katy,Sutton Walmley and Minworth Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
88539a497902ac41,Cremer Katherine,Brandwood and Kings Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
47e139434522b339,Dad Basharat,Yardley West and Stechford Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
26c00f00a58d37c3,Dargue Lee James,Ladywood Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
d42709ea64998f9c,David Pears,Sutton Trinity Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
a3bb997e3748dc6f,Davis Phil,Billesley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
0dcb543c3f319b7d,Deirdre Alden,Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
51caa964faf3ac50,"Delaney, Adrian Joseph",Rubery and Rednal Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
b24dcd3aaa9c239a,Dennis Kefentse,Soho and Jewellery Quarter Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
d33c39b3b4851240,Diane Donaldson,Bromford and Hodge Hill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
f4915666da033e1f,Douglas Kingsley Seymour,Handsworth Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
8651a0d08230797e,Douglas Osborn Peter Ernest,Bournville Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
fe50e6e3e32bfc6e,"Dring, Barbara",Oscott Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
8f825d3a01a28879,Duffy Hubert Joseph,Longbridge and West Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
102f733614311601,Eddie Freeman,Allens Cross Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
2c4670367cda072a,Eustace Neil Anthony,Yardley East Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
3913f7301f66bac8,"Evans, Jerry",Hall Green South Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
0d1d3eac08252ce6,Eyles Harry,Oscott Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
fdff633abc70bf36,Fairclough Eric Wyn,Handsworth Wood Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
8e6a77a8ca4aee5d,Farrow David Arthur,Moseley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
f4991248187d8eb5,Fazal Mohammed,Sparkhill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
4cf8506e3947c530,Fazel Ali,Balsall Heath West Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
693fdd0bc1b4876a,Fielden Claire Alexandra,Allens Cross Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
4d1b1078b92a230e,Finnegan Paul,Sutton Walmley and Minworth Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
33e916b3b8972266,Flood Des,Weoley and Selly Oak Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
879f28dd240212e7,Flynn Eamonn Kevin,Acocks Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
d17fd25d4540d0fa,Fowler Peter John,Harborne Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
5ac91d822b1e1d1b,Francis Jayne,Harborne Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
ddc9a8ecd59385f0,Franks Gordon John,Brandwood and Kings Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
055757fce0314dac,French Peter Robert,Sutton Trinity Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
d97beb4f20ec6ac7,Fullylove Andrew James,Oscott Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
64ed5faa73aae6b1,Garghan Christopher,South Yardley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
9947c48430c9d55d,Garrett Julia Franceska,Quinton Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
639ed5c3352010e5,"Garrett, Ian Anthony George",Harborne Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
e9257652a3078537,Garrington James Austin,Sutton Walmley and Minworth Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
8777ac06e9ff2118,Gasson Rosemary Elisabeth,Glebe Farm and Tile Cross Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
0446202d1d70e0b8,Gaussen David,Billesley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
eaf6c4db95c691d2,Gibson Matthew James,Sutton Vesey Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
37d0bc5665690e15,Gillan Angus Fraser,Bournbrook and Selly Park Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
51bee26e2d3019b1,Gilliam Rob,Brandwood and Kings Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
e1a34292eb46b02a,Grant Ulla,Hall Green South Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
47d6d1fff4c3fe1f,"Grant, Robert Andrew",Billesley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
f834b2a1ba61e4f6,Greaves Will,Sutton Roughley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
a18b4a6a3b7b7637,Green Susan,Handsworth Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
7eedbb9bac89af67,"Green, Colin Francis",Harborne Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
c9bc02bc4c85ac9a,Griffiths Carole Lesley,Rubery and Rednal Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
add24d8760d39beb,Griffiths Peter,Kings Norton South Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
d7b678b344afd3f3,Grindrod Fred,Bournville Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
d0ca44ba6fa31be0,"Guest, Martin John",Balsall Heath West Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
64fac60cc770465b,Hamblin Joseph David John,Ward End Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
ad90fd32ca4b9170,Hamilton Paulette Adassa,Holyhead Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
c84815032bb293c4,"Hammond, Claire Marie",Bournville Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
96c6ff1a19872d50,"Hanif, Mohammed",Perry Barr Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
d3be8051cd22b969,Hannon Kevin Francis,Rubery and Rednal Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
00b6b3c5e5997a14,"Hardie, Andrew David",Weoley and Selly Oak Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
b2ff0757fa8d6514,"Hardie, Monica Catherine",Bournbrook and Selly Park Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
b46405a9c69a0ac9,Hardy Gareth Andrew,Soho and Jewellery Quarter Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
3ba220d750afdd5c,Harmer Joseph Benjamin,Stockland Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
1cf7a09f1777f9a9,Harmer Roger Kingdon,Acocks Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
7582c9b250bd3209,Harrison Kevin,Sheldon Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
e1145a465b1c9215,Harrison Michael John,Shard End Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
83c04565739c5cc7,Hart Nick,Weoley and Selly Oak Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
caabb0b4d1e819e1,Hartley Kath,Ladywood Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
fde46f01873a6239,Harvey Bob,Hall Green North Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
3211dd877d09b759,Higgs Adam Andrew,Highters Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
f36bf7c649c3dd73,Hilton Edward Patrick,North Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
e685ca5686d48925,Hodivala Charlotte,Sutton Reddicap Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
094a0f44c50ee292,Holbrook Penny,Stockland Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
2def351e40099944,Holtom Ann,Pype Hayes Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
5a0c66c962221b24,Holtom Trevor,Castle Vale Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
b329febe2e3ef76a,Hood Jonathan Paul,North Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
0b5f30c049daa6b8,Hooper Vic,Erdington Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
3c27554558aa51fd,"Hughes, Des",Kingstanding Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
8b5abd993f6a5c41,Hunt Jon,Perry Barr Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
a451d9e3635b015a,Hunt Marcia,Oscott Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
bf35309592fe9f7b,Hunt Tom,Erdington Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
703e132ad9ea2923,Hussain Aftab,Heartlands Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
8ea6dfca9efc824f,Hussain Mahmood,Birchfield Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
25b51e03b01623b2,Hussain Moshud Sadek,Lozells Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
cfcea7e8564deada,Hussain Tukeer,Hall Green North Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
bb653d125745a51a,Hussain Wajid,Ward End Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
b84732bf5092bfe1,"Hussain, Shabrana",Sparkbrook and Balsall Heath East Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
63ded36ceb9e9fa7,"Hussain, Tassawar",Sparkhill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
9488d43672b3fc34,Huxley Tom,Billesley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
717d1c5fc33e42d7,"Huxtable, Tim",Hall Green South Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
af727a896275d356,Ibrahem Sammi,Balsall Heath West Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
4f8039f4354d0a85,"Idrees, Mohammed",Alum Rock Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
d5cfd3e7d44e2f37,Iliff Daniel James,Bordesley and Highgate Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
72a18bb7f2841e71,Iqbal Shazad,Nechells Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
e89ae4da88da15fd,"Iqbal, Zafar",Tyseley and Hay Mills Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
1e3f967cd3416cf5,Islam Mohammed Kaisarul,Soho and Jewellery Quarter Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
